	14	1	101	05h 43' 49''
	14	2	144	05h 43' 49''
	14	3	32	05h 43' 49''
	14	4	113	05h 43' 49''
	14	5	181	05h 43' 49''
	14	6	161	05h 43' 49''
	14	7	171	05h 43' 49''
	14	8	154	05h 43' 49''
	14	9	196	05h 43' 49''
	14	10	44	05h 43' 49''
	14	11	53	05h 43' 49''
	14	12	135	05h 43' 49''
	14	13	112	05h 43' 49''
	14	14	207	05h 43' 49''
	14	15	204	05h 43' 49''
	14	16	127	05h 43' 49''
	14	17	87	05h 43' 49''
	14	18	216	05h 43' 49''
	14	19	214	05h 43' 49''
	14	20	205	05h 43' 49''
	14	21	209	05h 43' 49''
	14	22	199	05h 43' 49''
	14	23	24	05h 43' 49''
	14	24	97	05h 43' 49''
	14	25	67	05h 43' 49''
	14	26	122	05h 43' 49''
	14	27	75	05h 43' 49''
	14	28	212	05h 43' 49''
	14	29	43	05h 43' 49''
	14	30	21	05h 43' 49''
	14	31	103	05h 43' 49''
	14	32	36	05h 43' 49''
	14	33	215	05h 43' 49''
	14	34	131	05h 43' 49''
	14	35	217	05h 43' 49''
	14	36	186	05h 43' 49''
	14	37	129	05h 43' 49''
	14	38	72	05h 43' 49''
	14	39	142	05h 43' 49''
	14	40	126	05h 43' 49''
	14	41	14	05h 43' 49''
	14	42	187	05h 43' 49''
	14	43	91	05h 43' 49''
	14	44	213	05h 43' 49''
	14	45	12	05h 43' 49''
	14	46	17	05h 43' 49''
	14	47	116	05h 43' 49''
	14	48	202	05h 43' 49''
	14	49	11	05h 43' 49''
	14	50	64	05h 43' 49''
	14	51	167	05h 43' 49''
	14	52	3	05h 43' 49''
	14	53	16	05h 43' 49''
	14	54	61	05h 43' 49''
	14	55	9	05h 43' 49''
	14	56	139	05h 43' 49''
	14	57	159	05h 43' 49''
	14	58	27	05h 43' 49''
	14	59	203	05h 43' 49''
	14	60	1	05h 43' 49''
	14	61	136	05h 43' 49''
	14	62	155	05h 43' 49''
	14	63	157	05h 43' 49''
	14	64	96	05h 43' 49''
	14	65	47	05h 43' 49''
	14	66	29	05h 43' 49''
	14	67	54	05h 43' 49''
	14	68	63	05h 43' 49''
	14	69	198	05h 43' 49''
	14	70	94	05h 43' 49''
	14	71	156	05h 43' 49''
	14	72	13	05h 43' 49''
	14	73	41	05h 43' 49''
	14	74	141	05h 43' 49''
	14	75	49	05h 43' 49''
	14	76	184	05h 43' 49''
	14	77	2	05h 43' 49''
	14	78	153	05h 43' 49''
	14	79	158	05h 43' 49''
	14	80	99	05h 43' 49''
	14	81	152	05h 43' 49''
	14	82	46	05h 43' 49''
	14	83	137	05h 43' 49''
	14	84	69	05h 43' 49''
	14	85	111	05h 43' 49''
	14	86	117	05h 43' 49''
	14	87	45	05h 43' 49''
	14	88	138	05h 43' 49''
	14	89	145	05h 43' 49''
	14	90	114	05h 43' 49''
	14	91	79	05h 43' 49''
	14	92	19	05h 43' 49''
	14	93	42	05h 43' 49''
	14	94	28	05h 43' 49''
	14	95	25	05h 43' 49''
	14	96	176	05h 43' 49''
	14	97	172	05h 43' 49''
	14	98	98	05h 43' 49''
	14	99	22	05h 43' 49''
	14	100	218	05h 43' 49''
	14	101	38	05h 43' 49''
	14	102	149	05h 43' 49''
	14	103	48	05h 43' 49''
	14	104	115	05h 43' 49''
	14	105	106	05h 43' 49''
	14	106	219	05h 43' 49''
	14	107	55	05h 43' 49''
