	17	1	149	04h 36' 33''
	17	2	79	04h 37' 28''
	17	3	37	04h 37' 59''
	17	4	155	04h 38' 05''
	17	5	214	04h 39' 06''
	17	6	179	04h 39' 19''
	17	7	48	04h 39' 23''
	17	8	72	04h 39' 30''
	17	9	124	04h 41' 11''
	17	10	91	04h 44' 32''
	17	11	1	04h 44' 32''
	17	12	209	04h 44' 40''
	17	13	41	04h 44' 43''
	17	14	21	04h 44' 51''
	17	15	157	04h 44' 51''
	17	16	11	04h 45' 00''
	17	17	6	04h 45' 12''
	17	18	61	04h 45' 12''
	17	19	184	04h 45' 19''
	17	20	5	04h 45' 30''
	17	21	25	04h 45' 44''
	17	22	141	04h 45' 44''
	17	23	36	04h 46' 11''
	17	24	126	04h 46' 11''
	17	25	12	04h 46' 34''
	17	26	2	04h 46' 48''
	17	27	98	04h 47' 25''
	17	28	18	04h 47' 49''
	17	29	107	04h 48' 48''
	17	30	26	04h 48' 48''
	17	31	69	04h 49' 17''
	17	32	27	04h 50' 27''
	17	33	165	04h 50' 49''
	17	34	131	04h 51' 53''
	17	35	81	04h 51' 53''
	17	36	49	04h 51' 53''
	17	37	9	04h 52' 00''
	17	38	4	04h 53' 13''
	17	39	22	04h 53' 13''
	17	40	94	04h 53' 13''
	17	41	66	04h 53' 44''
	17	42	163	04h 57' 07''
	17	43	127	04h 57' 24''
	17	44	65	04h 57' 29''
	17	45	159	04h 57' 29''
	17	46	23	04h 58' 20''
	17	47	111	04h 58' 22''
	17	48	145	04h 58' 38''
	17	49	198	05h 00' 14''
	17	50	73	05h 01' 38''
	17	51	13	05h 02' 03''
	17	52	96	05h 02' 30''
	17	53	182	05h 02' 30''
	17	54	51	05h 02' 48''
	17	55	56	05h 02' 48''
	17	56	76	05h 02' 48''
	17	57	213	05h 02' 48''
	17	58	45	05h 02' 48''
	17	59	205	05h 02' 48''
	17	60	136	05h 02' 48''
	17	61	29	05h 02' 48''
	17	62	166	05h 02' 48''
	17	63	39	05h 02' 48''
	17	64	99	05h 02' 48''
	17	65	133	05h 02' 48''
	17	66	28	05h 02' 48''
	17	67	152	05h 02' 48''
	17	68	67	05h 03' 42''
	17	69	118	05h 04' 32''
	17	70	32	05h 05' 36''
	17	71	78	05h 06' 59''
	17	72	24	05h 06' 59''
	17	73	74	05h 06' 59''
	17	74	89	05h 06' 59''
	17	75	109	05h 06' 59''
	17	76	43	05h 06' 59''
	17	77	218	05h 06' 59''
	17	78	114	05h 06' 59''
	17	79	129	05h 06' 59''
	17	80	63	05h 06' 59''
	17	81	128	05h 06' 59''
	17	82	97	05h 06' 59''
	17	83	158	05h 06' 59''
	17	84	138	05h 06' 59''
	17	85	92	05h 06' 59''
	17	86	175	05h 06' 59''
	17	87	191	05h 06' 59''
	17	88	112	05h 06' 59''
	17	89	14	05h 06' 59''
	17	90	64	05h 06' 59''
	17	91	19	05h 06' 59''
	17	92	84	05h 06' 59''
	17	93	46	05h 06' 59''
	17	94	17	05h 06' 59''
	17	95	42	05h 06' 59''
	17	96	172	05h 06' 59''
	17	97	202	05h 06' 59''
	17	98	106	05h 06' 59''
	17	99	116	05h 06' 59''
	17	100	134	05h 06' 59''
	17	101	35	05h 06' 59''
	17	102	55	05h 06' 59''
	17	103	206	05h 06' 59''
	17	104	137	05h 06' 59''
	17	105	122	05h 07' 17''
	17	106	115	05h 07' 20''
	17	107	3	05h 07' 31''
	17	108	38	05h 07' 31''
	17	109	88	05h 07' 31''
	17	110	62	05h 08' 04''
	17	111	148	05h 08' 04''
	17	112	219	05h 08' 04''
	17	113	119	05h 08' 08''
	17	114	117	05h 08' 08''
	17	115	103	05h 08' 29''
	17	116	54	05h 08' 51''
	17	117	52	05h 08' 56''
	17	118	93	05h 09' 20''
	17	119	188	05h 09' 45''
	17	120	59	05h 09' 59''
	17	121	173	05h 10' 52''
	17	122	204	05h 13' 29''
	17	123	207	05h 13' 29''
	17	124	203	05h 13' 29''
	17	125	217	05h 13' 40''
	17	126	7	05h 16' 24''
	17	127	58	05h 16' 24''
	17	128	57	05h 16' 24''
	17	129	53	05h 16' 24''
	17	130	183	05h 16' 24''
	17	131	187	05h 16' 24''
	17	132	156	05h 16' 24''
	17	133	151	05h 16' 24''
	17	134	153	05h 16' 24''
	17	135	169	05h 16' 24''
	17	136	199	05h 16' 24''
	17	137	196	05h 16' 24''
	17	138	44	05h 16' 24''
	17	139	102	05h 16' 24''
	17	140	181	05h 16' 24''
	17	141	177	05h 16' 24''
	17	142	47	05h 16' 24''
	17	143	83	05h 16' 24''
	17	144	189	05h 16' 24''
	17	145	34	05h 16' 24''
	17	146	144	05h 16' 24''
	17	147	208	05h 16' 24''
	17	148	211	05h 16' 24''
	17	149	168	05h 16' 24''
	17	150	85	05h 16' 24''
	17	151	161	05h 16' 24''
	17	152	185	05h 16' 24''
	17	153	186	05h 16' 24''
	17	154	162	05h 16' 24''
	17	155	33	05h 16' 24''
	17	156	77	05h 16' 24''
	17	157	176	05h 16' 24''
	17	158	194	05h 16' 24''
	17	159	171	05h 16' 24''
	17	160	87	05h 16' 24''
	17	161	174	05h 16' 24''
	17	162	197	05h 16' 24''
	17	163	142	05h 16' 24''
	17	164	8	05h 16' 24''
	17	165	139	05h 16' 24''
	17	166	104	05h 16' 24''
	17	167	113	05h 16' 24''
	17	168	154	05h 16' 24''
	17	169	105	05h 16' 24''
	17	170	135	05h 16' 24''
	17	171	143	05h 16' 24''
	17	172	75	05h 16' 24''
	17	173	167	05h 16' 24''
	17	174	132	05h 16' 24''
	17	175	195	05h 16' 24''
	17	176	193	05h 16' 24''
	17	177	215	05h 17' 49''
	17	178	216	05h 17' 49''
	17	179	212	05h 17' 52''
