	9	1	114	05h 16' 24''
	9	2	151	05h 17' 02''
	9	3	37	05h 17' 02''
	9	4	191	05h 18' 03''
	9	5	13	05h 18' 21''
	9	6	121	05h 18' 54''
	9	7	52	05h 19' 12''
	9	8	27	05h 19' 16''
	9	9	71	05h 20' 08''
	9	10	209	05h 22' 59''
	9	11	1	05h 22' 59''
	9	12	11	05h 22' 59''
	9	13	91	05h 23' 01''
	9	14	184	05h 23' 01''
	9	15	15	05h 23' 01''
	9	16	2	05h 23' 20''
	9	17	41	05h 23' 20''
	9	18	61	05h 23' 20''
	9	19	157	05h 23' 20''
	9	20	141	05h 23' 20''
	9	21	99	05h 23' 37''
	9	22	36	05h 23' 41''
	9	23	12	05h 23' 41''
	9	24	49	05h 23' 41''
	9	25	9	05h 23' 48''
	9	26	22	05h 23' 59''
	9	27	21	05h 23' 59''
	9	28	111	05h 23' 59''
	9	29	102	05h 24' 51''
	9	30	65	05h 25' 05''
	9	31	126	05h 25' 05''
	9	32	81	05h 25' 05''
	9	33	163	05h 25' 14''
	9	34	5	05h 25' 54''
	9	35	94	05h 26' 05''
	9	36	72	05h 26' 08''
	9	37	131	05h 26' 11''
	9	38	147	05h 26' 32''
	9	39	51	05h 26' 32''
	9	40	42	05h 26' 42''
	9	41	107	05h 27' 15''
	9	42	28	05h 29' 17''
	9	43	25	05h 29' 30''
	9	44	124	05h 30' 14''
	9	45	69	05h 30' 14''
	9	46	211	05h 30' 23''
	9	47	6	05h 30' 25''
	9	48	18	05h 31' 33''
	9	49	205	05h 32' 00''
	9	50	208	05h 32' 00''
	9	51	136	05h 32' 19''
	9	52	194	05h 33' 57''
	9	53	73	05h 34' 06''
	9	54	156	05h 35' 27''
	9	55	4	05h 35' 27''
	9	56	118	05h 35' 35''
	9	57	129	05h 37' 03''
	9	58	48	05h 37' 03''
	9	59	45	05h 37' 03''
	9	60	172	05h 37' 03''
	9	61	32	05h 37' 25''
	9	62	66	05h 37' 38''
	9	63	116	05h 37' 38''
	9	64	149	05h 37' 38''
	9	65	96	05h 37' 38''
	9	66	159	05h 37' 38''
	9	67	182	05h 37' 38''
	9	68	166	05h 37' 38''
	9	69	165	05h 37' 38''
	9	70	115	05h 38' 31''
	9	71	195	05h 38' 43''
	9	72	26	05h 38' 43''
	9	73	127	05h 38' 43''
	9	74	83	05h 38' 43''
	9	75	218	05h 39' 22''
	9	76	175	05h 39' 22''
	9	77	128	05h 39' 48''
	9	78	177	05h 40' 34''
	9	79	214	05h 42' 12''
	9	80	35	05h 42' 12''
	9	81	155	05h 42' 12''
	9	82	23	05h 44' 40''
	9	83	29	05h 44' 40''
	9	84	39	05h 44' 40''
	9	85	24	05h 44' 40''
	9	86	46	05h 44' 40''
	9	87	213	05h 44' 40''
	9	88	158	05h 44' 40''
	9	89	145	05h 46' 07''
	9	90	148	05h 46' 07''
	9	91	178	05h 46' 07''
	9	92	171	05h 46' 07''
	9	93	188	05h 46' 07''
	9	94	78	05h 47' 34''
	9	95	112	05h 47' 34''
	9	96	201	05h 47' 34''
	9	97	97	05h 47' 34''
	9	98	198	05h 47' 34''
	9	99	89	05h 47' 34''
	9	100	88	05h 47' 34''
	9	101	173	05h 47' 34''
	9	102	93	05h 47' 34''
	9	103	137	05h 47' 34''
	9	104	138	05h 47' 34''
	9	105	134	05h 47' 34''
	9	106	133	05h 47' 34''
	9	107	84	05h 48' 12''
	9	108	92	05h 48' 12''
	9	109	215	05h 48' 12''
	9	110	219	05h 48' 12''
	9	111	152	05h 48' 12''
	9	112	193	05h 48' 12''
	9	113	79	05h 48' 27''
	9	114	204	05h 48' 27''
	9	115	203	05h 48' 27''
	9	116	217	05h 48' 46''
	9	117	139	05h 49' 05''
	9	118	197	05h 51' 50''
	9	119	122	05h 51' 50''
	9	120	57	05h 51' 50''
	9	121	174	05h 51' 50''
	9	122	187	05h 51' 50''
	9	123	54	05h 51' 50''
	9	124	7	05h 51' 50''
	9	125	53	05h 51' 50''
	9	126	58	05h 51' 50''
	9	127	207	05h 51' 50''
	9	128	34	05h 51' 50''
	9	129	95	05h 51' 50''
	9	130	62	05h 51' 50''
	9	131	8	05h 51' 50''
	9	132	76	05h 51' 50''
	9	133	181	05h 51' 50''
	9	134	19	05h 51' 50''
	9	135	117	05h 51' 50''
	9	136	43	05h 51' 50''
	9	137	82	05h 51' 50''
	9	138	63	05h 51' 50''
	9	139	199	05h 51' 50''
	9	140	14	05h 51' 50''
	9	141	176	05h 51' 50''
	9	142	206	05h 51' 50''
	9	143	68	05h 51' 50''
	9	144	109	05h 51' 50''
	9	145	179	05h 51' 50''
	9	146	56	05h 51' 50''
	9	147	185	05h 51' 50''
	9	148	106	05h 51' 50''
	9	149	85	05h 51' 50''
	9	150	164	05h 51' 50''
	9	151	33	05h 51' 50''
	9	152	168	05h 51' 50''
	9	153	86	05h 51' 50''
	9	154	64	05h 51' 50''
	9	155	59	05h 51' 50''
	9	156	17	05h 51' 50''
	9	157	16	05h 51' 50''
	9	158	87	05h 51' 50''
	9	159	192	05h 51' 50''
	9	160	119	05h 51' 50''
	9	161	47	05h 51' 50''
	9	162	74	05h 51' 50''
	9	163	153	05h 51' 50''
	9	164	3	05h 51' 50''
	9	165	44	05h 51' 50''
	9	166	103	05h 51' 50''
	9	167	67	05h 51' 50''
	9	168	161	05h 51' 50''
	9	169	55	05h 51' 50''
	9	170	38	05h 51' 50''
	9	171	167	05h 51' 50''
	9	172	196	05h 51' 50''
	9	173	101	05h 51' 50''
	9	174	189	05h 51' 50''
	9	175	98	05h 51' 50''
	9	176	202	05h 51' 50''
	9	177	212	05h 51' 50''
	9	178	183	05h 51' 50''
	9	179	142	05h 51' 50''
	9	180	186	05h 51' 50''
	9	181	75	05h 51' 50''
	9	182	135	05h 51' 50''
	9	183	154	05h 51' 50''
	9	184	144	05h 51' 50''
	9	185	77	05h 51' 50''
	9	186	216	05h 51' 50''
	9	187	162	05h 51' 50''
	9	188	143	05h 51' 50''
	9	189	113	05h 51' 50''
	9	190	105	05h 51' 50''
	9	191	104	05h 51' 50''
	9	192	132	05h 51' 50''
	9	193	169	05h 51' 50''
