	13	1	114	50' 15''
	13	2	1	51' 18''
	13	3	19	51' 46''
	13	4	73	51' 50''
	13	5	95	51' 56''
	13	6	61	52' 09''
	13	7	9	52' 15''
	13	8	17	52' 17''
	13	9	185	52' 20''
	13	10	104	52' 39''
	13	11	133	52' 46''
	13	12	33	52' 47''
	13	13	103	52' 49''
	13	14	72	52' 53''
	13	15	12	53' 03''
	13	16	99	53' 05''
	13	17	203	53' 16''
	13	18	209	53' 16''
	13	19	149	53' 22''
	13	20	11	53' 23''
	13	21	91	53' 23''
	13	22	36	53' 28''
	13	23	62	53' 30''
	13	24	127	53' 38''
	13	25	22	53' 44''
	13	26	208	53' 50''
	13	27	26	53' 56''
	13	28	177	54' 03''
	13	29	172	54' 07''
	13	30	41	54' 07''
	13	31	128	54' 21''
	13	32	163	54' 23''
	13	33	184	54' 25''
	13	34	213	54' 32''
	13	35	157	54' 37''
	13	36	47	54' 37''
	13	37	21	54' 40''
	13	38	24	54' 44''
	13	39	79	54' 53''
	13	40	126	54' 57''
	13	41	57	54' 58''
	13	42	141	55' 01''
	13	43	116	55' 04''
	13	44	2	55' 07''
	13	45	51	55' 12''
	13	46	111	55' 13''
	13	47	74	55' 21''
	13	48	159	55' 25''
	13	49	212	55' 26''
	13	50	27	55' 38''
	13	51	94	55' 38''
	13	52	76	55' 41''
	13	53	202	55' 42''
	13	54	4	55' 45''
	13	55	217	55' 46''
	13	56	131	55' 47''
	13	57	87	55' 52''
	13	58	56	55' 55''
	13	59	89	55' 56''
	13	60	205	55' 58''
	13	61	97	56' 04''
	13	62	194	56' 05''
	13	63	34	56' 05''
	13	64	25	56' 06''
	13	65	78	56' 07''
	13	66	179	56' 10''
	13	67	219	56' 10''
	13	68	81	56' 11''
	13	69	39	56' 16''
	13	70	55	56' 19''
	13	71	214	56' 21''
	13	72	14	56' 23''
	13	73	28	56' 23''
	13	74	193	56' 28''
	13	75	183	56' 29''
	13	76	69	56' 30''
	13	77	151	56' 30''
	13	78	32	56' 32''
	13	79	109	56' 35''
	13	80	165	56' 36''
	13	81	98	56' 37''
	13	82	129	56' 38''
	13	83	49	56' 38''
	13	84	92	56' 47''
	13	85	198	56' 47''
	13	86	29	56' 48''
	13	87	148	56' 49''
	13	88	167	56' 49''
	13	89	42	56' 49''
	13	90	175	56' 55''
	13	91	67	56' 56''
	13	92	45	56' 58''
	13	93	48	57' 02''
	13	94	5	57' 03''
	13	95	6	57' 04''
	13	96	155	57' 04''
	13	97	124	57' 06''
	13	98	122	57' 12''
	13	99	176	57' 15''
	13	100	168	57' 20''
	13	101	187	57' 22''
	13	102	136	57' 24''
	13	103	44	57' 26''
	13	104	65	57' 26''
	13	105	38	57' 26''
	13	106	182	57' 30''
	13	107	16	57' 30''
	13	108	173	57' 34''
	13	109	54	57' 35''
	13	110	138	57' 35''
	13	111	66	57' 36''
	13	112	43	57' 37''
	13	113	169	57' 37''
	13	114	58	57' 40''
	13	115	211	57' 42''
	13	116	115	57' 42''
	13	117	23	57' 43''
	13	118	75	57' 45''
	13	119	204	57' 48''
	13	120	3	57' 48''
	13	121	37	57' 48''
	13	122	63	57' 54''
	13	123	88	57' 56''
	13	124	195	57' 56''
	13	125	106	58' 02''
	13	126	102	58' 03''
	13	127	13	58' 03''
	13	128	164	58' 05''
	13	129	18	58' 05''
	13	130	53	58' 06''
	13	131	107	58' 07''
	13	132	156	58' 07''
	13	133	196	58' 09''
	13	134	207	58' 11''
	13	135	8	58' 13''
	13	136	145	58' 13''
	13	137	171	58' 16''
	13	138	118	58' 22''
	13	139	46	58' 23''
	13	140	161	58' 26''
	13	141	191	58' 29''
	13	142	93	58' 31''
	13	143	119	58' 33''
	13	144	139	58' 36''
	13	145	83	58' 38''
	13	146	117	58' 41''
	13	147	15	58' 41''
	13	148	84	58' 46''
	13	149	144	58' 46''
	13	150	181	58' 46''
	13	151	59	58' 47''
	13	152	113	58' 49''
	13	153	35	58' 51''
	13	154	7	58' 51''
	13	155	158	58' 52''
	13	156	199	58' 52''
	13	157	96	58' 53''
	13	158	188	58' 53''
	13	159	137	58' 54''
	13	160	135	58' 55''
	13	161	186	58' 57''
	13	162	142	58' 58''
	13	163	166	59' 05''
	13	164	82	59' 07''
	13	165	206	59' 07''
	13	166	64	59' 10''
	13	167	152	59' 14''
	13	168	189	59' 14''
	13	169	71	59' 19''
	13	170	132	59' 20''
	13	171	174	59' 29''
	13	172	52	59' 32''
	13	173	112	59' 32''
	13	174	154	59' 35''
	13	175	162	59' 43''
	13	176	85	59' 53''
	13	177	134	59' 55''
	13	178	105	59' 59''
	13	179	216	01h 00' 05''
	13	180	101	01h 00' 22''
	13	181	153	01h 00' 23''
	13	182	197	01h 00' 33''
	13	183	77	01h 00' 40''
	13	184	143	01h 00' 52''
	13	185	192	01h 00' 57''
	13	186	215	01h 01' 16''
	13	187	218	01h 01' 33''
