	5	67	1 pkte	1
	5	163	2 pkte	2
	5	24	1 pkte	1
	5	163	2 pkte	2
	5	98	1 pkte	1
	5	163	5 pkte	5
	5	98	3 pkte	3
	5	24	2 pkte	2
	5	37	1 pkte	1
	5	98	5 pkte	5
	5	163	3 pkte	3
	5	24	2 pkte	2
	5	37	1 pkte	1
	5	98	2 pkte	2
	5	163	1 pkte	1
